Date,Open,High,Low,Close,Adj Close,Volume
2019-03-08,164.699997,169.410004,163.600006,168.830002,165.287750,1943900
2019-03-11,169.630005,173.080002,169.520004,172.009995,168.401016,2029700
2019-03-12,172.860001,173.210007,170.899994,172.059998,168.449982,1635400
2019-03-13,173.110001,173.110001,170.009995,170.410004,166.834595,2158500
2019-03-14,171.000000,178.429993,171.000000,176.529999,172.826202,3623200
2019-03-15,181.339996,187.960007,180.350006,182.389999,178.563217,6123000
2019-03-18,181.820007,183.369995,178.509995,180.199997,176.419189,2034300
2019-03-19,180.279999,182.330002,178.990005,179.350006,176.665451,2088400
2019-03-20,179.169998,180.690002,174.600006,175.740005,173.109482,2067300
2019-03-21,175.789993,186.589996,175.789993,183.800003,181.048843,3103300
2019-03-22,182.309998,184.440002,178.979996,179.449997,176.763947,2204500
2019-03-25,179.029999,180.800003,176.929993,179.089996,176.409332,1273400
2019-03-26,179.740005,182.699997,179.000000,180.050003,177.354980,1649900
2019-03-27,180.169998,180.800003,177.100006,177.639999,174.981033,1390500
2019-03-28,177.770004,178.990005,174.110001,175.679993,173.050369,1665600
2019-03-29,177.770004,179.789993,177.080002,179.009995,176.330521,1583000
2019-04-01,182.000000,185.009995,181.449997,184.699997,181.935349,1798700
2019-04-02,185.070007,185.809998,183.020004,184.259995,181.501953,1361800
2019-04-03,187.630005,193.080002,186.229996,191.539993,188.672974,3245000
2019-04-04,189.589996,193.820007,189.309998,191.029999,188.170609,2142700
2019-04-05,193.210007,195.789993,192.000000,195.149994,192.228928,2146700
2019-04-08,193.600006,194.619995,191.339996,193.580002,190.682449,1713200
2019-04-09,191.820007,191.949997,189.169998,190.460007,187.609161,1734700
2019-04-10,189.800003,191.610001,188.600006,190.839996,187.983444,1450500
2019-04-11,191.309998,193.470001,190.500000,191.309998,188.446411,1194200
2019-04-12,194.110001,195.300003,192.470001,194.080002,191.174973,1161900
2019-04-15,193.380005,193.380005,189.949997,192.809998,189.923965,1419300
2019-04-16,194.500000,196.880005,193.869995,194.619995,191.706879,1551400
2019-04-17,197.339996,197.970001,194.289993,196.289993,193.351868,1693600
2019-04-18,196.729996,197.279999,194.470001,194.770004,191.854645,1409800
2019-04-22,196.289993,196.750000,193.089996,195.220001,192.297897,1177100
2019-04-23,195.000000,196.240005,193.399994,194.779999,191.864487,2048600
2019-04-24,195.149994,199.979996,194.589996,195.440002,192.514603,2601800
2019-04-25,203.000000,209.500000,202.500000,205.080002,202.010315,4758300
2019-04-26,203.000000,207.190002,199.600006,206.389999,203.300705,2865200
2019-04-29,206.729996,207.729996,204.380005,206.119995,203.034744,1607700
2019-04-30,206.229996,208.809998,205.289993,207.429993,204.325134,1604300
2019-05-01,208.039993,209.039993,203.889999,203.960007,200.907089,1136900
2019-05-02,203.960007,207.380005,203.399994,206.839996,203.743958,1340100
2019-05-03,207.389999,208.809998,206.169998,207.779999,204.669891,1257800
2019-05-06,200.330002,205.279999,198.750000,204.539993,201.478394,1283000
2019-05-07,200.889999,201.910004,194.850006,199.940002,196.947250,2934200
2019-05-08,198.500000,201.699997,197.089996,199.710007,196.720703,1555100
2019-05-09,196.000000,199.970001,193.029999,198.630005,195.656845,1939000
2019-05-10,197.089996,199.500000,193.919998,197.899994,194.937775,1756100
2019-05-13,191.300003,192.009995,186.940002,188.300003,185.481476,2856300
2019-05-14,190.460007,194.059998,189.470001,192.440002,189.559509,1656300
2019-05-15,191.160004,197.899994,190.649994,195.479996,192.553986,1608700
2019-05-16,192.039993,196.479996,190.660004,194.460007,191.549271,1761200
2019-05-17,193.089996,200.000000,193.000000,194.160004,191.253784,2444200
2019-05-20,188.639999,189.649994,182.740005,183.669998,180.920792,3244100
2019-05-21,186.610001,188.610001,185.490005,186.910004,184.112289,2031400
2019-05-22,185.380005,188.529999,185.149994,187.179993,184.378235,1132500
2019-05-23,183.800003,185.880005,182.270004,185.449997,182.674149,1849200
2019-05-24,186.779999,187.979996,181.699997,181.899994,179.177277,2138200
2019-05-28,183.539993,184.000000,178.649994,178.919998,176.241882,2552600
2019-05-29,177.130005,178.399994,174.699997,177.600006,174.941635,2566200
2019-05-30,177.949997,182.199997,177.520004,178.619995,175.946365,1263000
2019-05-31,176.309998,179.580002,174.529999,174.610001,171.996399,1576600
2019-06-03,175.479996,177.449997,171.039993,172.429993,169.849014,2412600
2019-06-04,174.539993,180.800003,172.759995,180.419998,177.719421,2398600
2019-06-05,181.160004,183.160004,178.929993,182.320007,179.590988,1946800
2019-06-06,182.350006,185.250000,181.649994,184.639999,181.876266,1589000
2019-06-07,185.630005,189.259995,184.630005,186.679993,183.885712,1619400
2019-06-10,188.089996,193.770004,188.089996,191.169998,188.308517,1689000
2019-06-11,194.910004,195.289993,189.369995,189.919998,188.159912,1477900
2019-06-12,183.369995,184.220001,178.820007,179.880005,178.212952,2685000
2019-06-13,180.839996,182.210007,178.750000,180.190002,178.520096,1648400
2019-06-14,176.320007,177.460007,173.500000,176.800003,175.161499,2187600
2019-06-17,176.789993,176.789993,172.380005,172.509995,170.911255,1972200
2019-06-18,174.979996,184.050003,174.429993,180.440002,178.767776,2369800
2019-06-19,181.660004,183.369995,179.419998,181.419998,179.738693,1233900
2019-06-20,185.080002,186.490005,182.360001,183.960007,182.255157,1126800
2019-06-21,182.690002,185.000000,182.429993,183.029999,181.333771,1991600
2019-06-24,182.089996,182.970001,180.610001,181.270004,179.590073,1678400
2019-06-25,181.229996,181.619995,175.580002,175.820007,174.190582,2079900
2019-06-26,179.369995,182.539993,178.589996,181.279999,179.599991,1994100
2019-06-27,182.889999,186.789993,182.750000,186.130005,184.405045,1891200
2019-06-28,189.690002,189.740005,187.089996,187.839996,186.099182,2336700
2019-07-01,194.570007,197.949997,189.119995,191.339996,189.566742,2365200
2019-07-02,190.970001,190.970001,185.520004,187.190002,185.455215,1526300
2019-07-03,187.389999,187.889999,184.589996,184.860001,183.146805,1048000
2019-07-05,183.179993,184.169998,181.100006,183.639999,181.938110,1953700
2019-07-08,179.199997,182.419998,178.919998,181.399994,179.718857,1496500
2019-07-09,180.089996,184.039993,179.910004,183.080002,181.383301,1743800
2019-07-10,185.350006,189.580002,183.720001,184.220001,182.512741,1778200
2019-07-11,185.740005,185.740005,182.320007,184.889999,183.176529,1613200
2019-07-12,186.470001,192.809998,185.470001,191.240005,189.467682,1975000
2019-07-15,192.360001,193.740005,191.089996,192.750000,190.963699,1009200
2019-07-16,191.070007,192.559998,189.399994,189.809998,188.050934,1109100
2019-07-17,190.449997,192.500000,188.110001,191.720001,189.943237,1579600
2019-07-18,193.080002,200.100006,192.160004,198.229996,196.392899,2108800
2019-07-19,200.289993,200.800003,196.929993,198.470001,196.630676,1531800
2019-07-22,202.880005,207.869995,202.869995,207.210007,205.289688,2357500
2019-07-23,207.600006,210.000000,206.360001,209.759995,207.816040,1949800
2019-07-24,210.000000,218.490005,209.009995,216.979996,214.969131,3140800
2019-07-25,213.679993,214.270004,210.070007,210.750000,208.796860,2083800
2019-07-26,211.449997,212.899994,209.550003,210.750000,208.796860,1124900
2019-07-29,210.309998,211.169998,207.850006,210.820007,208.866226,1092100
2019-07-30,208.630005,212.729996,207.559998,211.320007,209.361603,956000
2019-07-31,210.699997,212.360001,206.160004,208.610001,206.676697,2652500
2019-08-01,207.889999,217.699997,204.050003,205.759995,203.853104,2974900
2019-08-02,204.320007,205.910004,200.470001,204.089996,202.198593,2424600
2019-08-05,197.759995,198.759995,191.619995,193.529999,191.736450,2282500
2019-08-06,197.229996,199.660004,193.119995,194.520004,192.717285,2003700
2019-08-07,192.449997,197.350006,190.710007,196.429993,194.609573,2144300
2019-08-08,201.009995,202.389999,198.369995,201.479996,199.612778,1732700
2019-08-09,199.339996,200.279999,194.419998,195.320007,193.509872,1880100
2019-08-12,194.389999,197.179993,193.800003,196.309998,194.490677,1306000
2019-08-13,196.309998,206.550003,195.089996,205.690002,203.783768,2281400
2019-08-14,199.350006,201.539993,197.259995,198.500000,196.660400,1920300
2019-08-15,199.729996,200.940002,196.449997,198.929993,197.086395,1036700
2019-08-16,198.929993,206.330002,198.369995,205.110001,203.209137,1924900
2019-08-19,210.000000,211.220001,207.149994,208.050003,206.121902,1395000
2019-08-20,208.210007,208.729996,205.330002,206.759995,204.843842,854900
2019-08-21,209.110001,209.580002,206.919998,207.990005,206.062454,928000
2019-08-22,208.179993,211.520004,206.059998,210.460007,208.509552,990500
2019-08-23,207.649994,209.500000,199.750000,200.389999,198.532883,2031200
2019-08-26,204.320007,205.529999,200.039993,201.339996,199.474075,1250200
2019-08-27,203.429993,203.429993,198.139999,199.770004,197.918625,1291700
2019-08-28,199.660004,203.809998,197.160004,203.279999,201.396088,1195400
2019-08-29,207.000000,210.000000,206.279999,207.660004,205.735519,1817300
2019-08-30,211.380005,213.050003,209.339996,210.509995,208.559082,1194300
2019-09-03,211.000000,214.009995,209.020004,212.940002,210.966583,1852900
2019-09-04,215.279999,222.220001,215.229996,221.600006,219.546326,2403200
2019-09-05,227.169998,232.259995,225.539993,226.740005,224.638687,2837300
2019-09-06,227.110001,229.940002,225.100006,227.919998,225.807739,1680700
2019-09-09,229.720001,232.639999,228.169998,230.339996,228.205307,2194800
2019-09-10,229.649994,232.000000,226.490005,231.940002,229.790497,1727400
2019-09-11,232.179993,234.750000,230.559998,234.009995,231.841293,1828800
2019-09-12,235.000000,236.339996,231.690002,234.869995,232.693329,1230800
2019-09-13,236.630005,237.899994,233.940002,235.559998,233.376938,1598200
2019-09-16,232.789993,237.080002,230.619995,234.940002,232.762695,1159600
2019-09-17,234.190002,236.800003,232.399994,236.779999,234.585632,1429100
2019-09-18,235.009995,238.690002,234.320007,237.639999,235.437668,1491600
2019-09-19,238.800003,238.899994,235.360001,236.860001,234.664902,1252600
2019-09-20,237.210007,239.399994,233.309998,235.309998,233.129257,3320600
2019-09-23,235.000000,240.089996,234.380005,238.240005,236.032120,1202500
2019-09-24,239.199997,240.000000,234.320007,235.860001,233.674164,1818000
2019-09-25,232.990005,241.960007,232.770004,241.600006,239.360977,1706300
2019-09-26,241.850006,244.979996,241.100006,242.830002,240.579575,1668400
2019-09-27,238.809998,238.809998,227.460007,230.080002,227.947739,2940900
2019-09-30,229.729996,233.309998,227.289993,231.110001,230.118378,1543500
2019-10-01,233.000000,235.529999,228.210007,230.389999,229.401459,1493400
2019-10-02,227.179993,229.580002,225.949997,228.000000,227.021713,1475700
2019-10-03,229.320007,230.119995,225.169998,229.050003,228.067215,1361600
2019-10-04,230.169998,233.410004,229.429993,233.270004,232.269119,1061300
2019-10-07,233.169998,234.500000,231.919998,232.139999,231.143951,1128500
2019-10-08,229.869995,231.250000,225.000000,227.699997,226.723007,1502800
2019-10-09,232.000000,234.740005,231.070007,233.130005,232.129715,1573900
2019-10-10,232.589996,237.410004,232.169998,234.619995,233.613312,1288700
2019-10-11,239.809998,240.279999,236.610001,237.089996,236.072708,1199500
2019-10-14,236.419998,238.300003,235.639999,236.279999,235.266190,770300
2019-10-15,237.759995,243.580002,236.800003,242.050003,241.011444,1793200
2019-10-16,238.000000,239.889999,233.759995,234.759995,233.752716,1941300
2019-10-17,238.889999,240.289993,235.279999,236.100006,235.086975,1280800
2019-10-18,235.699997,235.699997,230.229996,233.699997,232.697266,1523800
2019-10-21,236.979996,239.869995,235.250000,238.460007,237.436844,1215200
2019-10-22,239.589996,240.050003,234.839996,234.910004,233.902069,990100
2019-10-23,232.570007,235.479996,231.149994,233.179993,232.179489,1978600
2019-10-24,252.449997,265.850006,251.949997,265.600006,264.460388,5683100
2019-10-25,265.000000,270.630005,263.010010,270.049988,268.891296,2507200
2019-10-28,272.540009,282.000000,272.100006,281.250000,280.043243,2528100
2019-10-29,280.470001,282.880005,275.570007,276.489990,275.303650,2079600
2019-10-30,276.410004,278.359985,274.000000,277.559998,276.369080,1172500
2019-10-31,276.790009,277.540009,267.230011,271.040009,269.877045,2699300
2019-11-01,273.820007,278.510010,272.299988,278.260010,277.066071,1545300
2019-11-04,280.000000,281.720001,274.410004,278.100006,276.906769,1290400
2019-11-05,279.549988,280.820007,274.390015,277.950012,276.757416,1483900
2019-11-06,276.459991,276.720001,270.250000,275.510010,274.327881,1690700
2019-11-07,278.250000,278.299988,272.299988,274.109985,272.933868,1106700
2019-11-08,271.299988,273.250000,269.100006,272.679993,271.510010,1373000
2019-11-11,269.660004,273.109985,268.630005,271.260010,270.096100,1179400
2019-11-12,275.600006,276.570007,269.000000,270.010010,268.851471,1106100
2019-11-13,268.869995,272.869995,267.670013,272.459991,271.290955,861100
2019-11-14,271.799988,275.809998,270.809998,275.089996,273.909668,1202900
2019-11-15,280.140015,285.869995,280.000000,283.679993,282.462799,2126400
2019-11-18,282.760010,285.769989,280.799988,282.700012,281.487030,1366200
2019-11-19,284.570007,284.570007,276.579987,276.760010,275.572510,1365400
2019-11-20,275.980011,277.260010,270.399994,274.130005,272.953796,1266100
2019-11-21,265.720001,269.679993,262.899994,263.899994,262.767670,2406700
2019-11-22,265.480011,266.670013,260.119995,261.980011,260.855927,1273600
2019-11-25,264.070007,270.059998,263.670013,269.010010,267.855774,1988500
2019-11-26,270.000000,271.410004,267.220001,269.559998,268.403381,1789800
2019-11-27,270.799988,272.059998,269.380005,270.940002,269.777466,874400
2019-11-29,270.799988,270.799988,265.790009,266.829987,265.685089,759000
2019-12-02,266.480011,266.480011,261.329987,262.940002,261.811798,1316600
2019-12-03,256.790009,261.600006,255.500000,257.839996,256.733673,1594700
2019-12-04,262.750000,264.440002,261.369995,262.869995,261.742096,1207300
2019-12-05,264.649994,265.250000,262.429993,264.820007,263.683746,1103800
2019-12-06,268.000000,272.579987,266.850006,269.859985,268.702087,1358900
2019-12-09,271.309998,272.209991,267.059998,268.019989,266.869995,1027200
2019-12-10,268.500000,271.630005,267.179993,268.989990,268.989990,1183000
2019-12-11,268.750000,276.049988,268.519989,275.399994,275.399994,1557900
2019-12-12,274.450012,285.529999,274.089996,284.700012,284.700012,1827600
2019-12-13,283.890015,288.869995,280.510010,281.950012,281.950012,2278600
2019-12-16,286.149994,288.440002,284.250000,284.250000,284.250000,1526300
2019-12-17,286.500000,291.250000,285.329987,290.570007,290.570007,2101800
2019-12-18,290.410004,292.250000,286.890015,288.019989,288.019989,1411600
2019-12-19,290.609985,293.410004,288.279999,293.290009,293.290009,1332400
2019-12-20,297.790009,299.390015,293.720001,297.410004,297.410004,3350900
2019-12-23,298.380005,299.000000,294.269989,294.450012,294.450012,1160900
2019-12-24,295.690002,296.079987,292.119995,294.480011,294.480011,386600
2019-12-26,294.970001,295.320007,293.140015,294.920013,294.920013,622000
2019-12-27,295.920013,296.369995,292.769989,293.700012,293.700012,608200
2019-12-30,292.510010,293.209991,287.640015,292.540009,292.540009,850600
2019-12-31,291.500000,292.589996,288.519989,292.399994,292.399994,915400
2020-01-02,295.779999,299.799988,294.489990,297.890015,297.890015,1506400
2020-01-03,292.049988,296.809998,291.720001,294.690002,294.690002,962200
2020-01-06,289.790009,292.029999,287.540009,289.190002,289.190002,1340500
2020-01-07,291.739990,298.540009,291.380005,296.239990,296.239990,1559500
2020-01-08,297.480011,301.670013,295.200012,299.970001,299.970001,1553700
2020-01-09,302.119995,303.880005,293.500000,297.929993,297.929993,1374800
2020-01-10,299.109985,301.279999,292.950012,294.339996,294.339996,1405200
2020-01-13,294.380005,297.329987,292.510010,297.290009,297.290009,1399400
2020-01-14,300.140015,304.369995,296.739990,300.760010,300.760010,1731900
2020-01-15,299.279999,300.549988,296.720001,298.339996,298.339996,1082900
2020-01-16,301.820007,307.260010,300.950012,305.950012,305.950012,1606800
2020-01-17,307.049988,308.489990,302.160004,308.000000,308.000000,1929900
2020-01-21,308.190002,311.910004,307.309998,308.679993,308.679993,1500000
2020-01-22,311.000000,315.359985,310.750000,311.339996,311.339996,1504000
2020-01-23,312.000000,312.679993,307.549988,312.420013,312.420013,1556600
2020-01-24,315.890015,316.730011,303.709991,306.540009,306.540009,1632200
