Date,Open,High,Low,Close,Adj Close,Volume
2019-03-08,202.630005,203.399994,198.750000,201.740005,201.740005,712200
2019-03-11,202.929993,205.960007,201.669998,204.720001,204.720001,506400
2019-03-12,205.770004,205.990005,203.610001,205.970001,205.970001,417900
2019-03-13,206.619995,211.070007,206.309998,209.889999,209.889999,480600
2019-03-14,209.820007,210.960007,208.020004,210.869995,210.869995,473400
2019-03-15,211.300003,216.350006,211.300003,216.210007,216.210007,941400
2019-03-18,216.649994,217.970001,213.339996,215.740005,215.740005,551600
2019-03-19,216.990005,219.000000,216.479996,218.300003,218.300003,405100
2019-03-20,217.350006,220.809998,216.440002,219.270004,219.270004,406900
2019-03-21,219.039993,226.149994,219.039993,225.690002,225.690002,620000
2019-03-22,225.229996,225.580002,219.320007,219.429993,219.429993,496200
2019-03-25,219.309998,220.809998,217.889999,219.240005,219.240005,398300
2019-03-26,221.059998,222.589996,219.089996,220.000000,220.000000,327200
2019-03-27,220.710007,220.710007,215.389999,218.839996,218.839996,375700
2019-03-28,218.919998,220.770004,217.589996,220.559998,220.559998,341300
2019-03-29,221.929993,224.199997,220.820007,223.600006,223.600006,420100
2019-04-01,225.520004,228.179993,222.699997,225.119995,225.119995,428500
2019-04-02,225.490005,225.949997,223.509995,224.919998,224.919998,485700
2019-04-03,226.720001,228.210007,225.199997,227.580002,227.580002,480600
2019-04-04,227.779999,227.800003,222.839996,225.929993,225.929993,429800
2019-04-05,226.449997,228.979996,226.389999,227.770004,227.770004,341900
2019-04-08,226.830002,228.000000,224.380005,227.750000,227.750000,788800
2019-04-09,227.130005,228.589996,224.149994,224.779999,224.779999,425600
2019-04-10,224.679993,226.139999,223.679993,224.520004,224.520004,526400
2019-04-11,225.479996,225.889999,221.500000,223.759995,223.759995,444600
2019-04-12,225.220001,227.339996,223.710007,225.320007,225.320007,332000
2019-04-15,225.839996,226.270004,223.830002,225.220001,225.220001,251400
2019-04-16,227.100006,228.199997,221.000000,222.169998,222.169998,341800
2019-04-17,223.429993,223.830002,214.820007,215.529999,215.529999,508800
2019-04-18,216.889999,219.080002,214.250000,218.490005,218.490005,515000
2019-04-22,216.820007,222.789993,216.820007,221.589996,221.589996,321200
2019-04-23,221.000000,226.300003,220.660004,224.449997,224.449997,560600
2019-04-24,225.009995,226.479996,223.470001,224.580002,224.580002,414900
2019-04-25,223.979996,228.320007,222.250000,227.669998,227.669998,412300
2019-04-26,227.789993,233.059998,227.050003,232.470001,232.470001,413700
2019-04-29,231.669998,233.210007,229.009995,230.679993,230.679993,390200
2019-04-30,230.990005,232.940002,230.039993,232.000000,232.000000,518300
2019-05-01,231.630005,240.869995,230.000000,234.059998,234.059998,713200
2019-05-02,234.630005,242.509995,234.130005,242.339996,242.339996,680500
2019-05-03,242.419998,251.380005,242.419998,250.470001,250.470001,852600
2019-05-06,245.330002,252.339996,244.050003,251.880005,251.880005,513900
2019-05-07,248.440002,250.220001,243.589996,245.449997,245.449997,645100
2019-05-08,243.929993,247.410004,242.500000,245.789993,245.789993,456300
2019-05-09,243.570007,246.710007,241.789993,246.220001,246.220001,550800
2019-05-10,245.410004,248.929993,240.839996,247.830002,247.830002,630400
2019-05-13,242.899994,244.550003,240.559998,242.619995,242.619995,497900
2019-05-14,243.240005,247.570007,243.000000,246.179993,246.179993,426600
2019-05-15,243.789993,250.350006,243.789993,249.550003,249.550003,357900
2019-05-16,250.539993,255.300003,249.779999,251.970001,251.970001,547900
2019-05-17,249.850006,252.130005,248.679993,249.559998,249.559998,507900
2019-05-20,247.919998,250.270004,245.839996,248.539993,248.539993,268100
2019-05-21,250.559998,252.750000,249.160004,249.330002,249.330002,336000
2019-05-22,249.119995,251.089996,247.520004,250.380005,250.380005,358300
2019-05-23,252.580002,253.639999,248.029999,253.570007,253.570007,461800
2019-05-24,254.470001,258.420013,254.470001,256.109985,256.109985,372500
2019-05-28,256.100006,258.450012,246.720001,246.850006,246.850006,644100
2019-05-29,245.789993,249.100006,243.860001,247.449997,247.449997,650500
2019-05-30,248.070007,251.320007,247.479996,249.699997,249.699997,258300
2019-05-31,247.639999,251.869995,245.860001,249.770004,249.770004,308200
2019-06-03,250.050003,252.669998,245.000000,245.589996,245.589996,418300
2019-06-04,249.649994,253.210007,248.029999,252.880005,252.880005,469500
2019-06-05,253.639999,257.630005,253.639999,256.600006,256.600006,329700
2019-06-06,256.760010,261.369995,256.390015,259.679993,259.679993,320400
2019-06-07,261.299988,265.899994,261.299988,264.920013,264.920013,369600
2019-06-10,266.040009,269.519989,266.040009,268.470001,268.470001,300400
2019-06-11,269.859985,271.339996,261.549988,263.929993,263.929993,358100
2019-06-12,264.470001,266.220001,262.359985,265.049988,265.049988,321700
2019-06-13,265.820007,267.320007,262.529999,267.160004,267.160004,253700
2019-06-14,267.119995,268.850006,266.059998,267.739990,267.739990,284200
2019-06-17,267.850006,270.500000,265.500000,268.250000,268.250000,261400
2019-06-18,271.450012,272.250000,268.029999,269.720001,269.720001,342200
2019-06-19,269.200012,275.190002,268.170013,274.279999,274.279999,262100
2019-06-20,277.570007,278.609985,272.480011,272.880005,272.880005,405200
2019-06-21,272.739990,275.000000,270.200012,273.929993,273.929993,557500
2019-06-24,274.809998,275.940002,272.820007,275.010010,275.010010,274100
2019-06-25,275.589996,276.000000,270.679993,271.309998,271.309998,299300
2019-06-26,272.329987,272.670013,268.529999,269.890015,269.890015,301500
2019-06-27,270.459991,273.829987,270.010010,272.049988,272.049988,243200
2019-06-28,272.010010,275.970001,270.589996,275.329987,275.329987,646300
2019-07-01,278.250000,281.299988,276.450012,280.160004,280.160004,518100
2019-07-02,279.910004,280.700012,275.459991,277.010010,277.010010,417800
2019-07-03,278.440002,279.910004,276.720001,278.869995,278.869995,280700
2019-07-05,276.570007,278.739990,273.390015,278.489990,278.489990,256500
2019-07-08,277.579987,277.679993,274.820007,276.750000,276.750000,298300
2019-07-09,275.410004,280.179993,274.540009,279.549988,279.549988,489100
2019-07-10,280.510010,284.369995,280.299988,282.529999,282.529999,518100
2019-07-11,283.070007,285.859985,280.559998,285.459991,285.459991,304200
2019-07-12,283.510010,285.329987,282.869995,284.239990,284.239990,324300
2019-07-15,284.470001,284.470001,282.179993,284.079987,284.079987,286800
2019-07-16,284.079987,285.399994,282.589996,283.660004,283.660004,248900
2019-07-17,283.760010,286.790009,283.760010,284.730011,284.730011,237200
2019-07-18,283.359985,290.390015,283.359985,289.850006,289.850006,360700
2019-07-19,291.160004,292.170013,284.269989,284.690002,284.690002,384400
2019-07-22,285.880005,289.829987,285.519989,287.070007,287.070007,274800
2019-07-23,288.059998,288.700012,284.940002,286.820007,286.820007,208400
2019-07-24,288.640015,289.470001,283.649994,285.399994,285.399994,388700
2019-07-25,284.209991,285.149994,282.200012,283.559998,283.559998,285300
2019-07-26,285.220001,285.649994,282.679993,283.940002,283.940002,239000
2019-07-29,284.329987,285.070007,281.040009,284.910004,284.910004,335900
2019-07-30,283.440002,286.410004,283.190002,286.049988,286.049988,285300
2019-07-31,286.489990,286.880005,278.679993,282.049988,282.049988,448800
2019-08-01,268.510010,281.279999,259.730011,268.299988,268.299988,1091100
2019-08-02,268.890015,272.519989,265.019989,268.709991,268.709991,452700
2019-08-05,264.130005,266.209991,256.269989,260.070007,260.070007,624400
2019-08-06,262.209991,270.899994,262.200012,270.380005,270.380005,625000
2019-08-07,267.339996,269.750000,262.910004,267.869995,267.869995,390800
2019-08-08,269.890015,276.029999,269.890015,275.570007,275.570007,384200
2019-08-09,274.440002,280.549988,274.130005,278.859985,278.859985,430200
2019-08-12,278.119995,279.480011,274.109985,275.779999,275.779999,296200
2019-08-13,274.290009,281.130005,274.079987,280.910004,280.910004,381500
2019-08-14,276.970001,278.380005,269.760010,269.809998,269.809998,426400
2019-08-15,272.359985,276.559998,270.510010,273.070007,273.070007,321800
2019-08-16,276.290009,279.239990,274.230011,275.410004,275.410004,375600
2019-08-19,278.769989,280.220001,276.260010,279.529999,279.529999,246600
2019-08-20,279.920013,283.410004,277.309998,281.410004,281.410004,337600
2019-08-21,282.880005,284.149994,280.130005,280.959991,280.959991,180800
2019-08-22,282.260010,282.260010,276.089996,279.880005,279.880005,190600
2019-08-23,279.250000,281.929993,269.230011,270.440002,270.440002,427800
2019-08-26,273.839996,277.279999,272.500000,277.130005,277.130005,529200
2019-08-27,279.040009,285.140015,277.070007,284.769989,284.769989,612700
2019-08-28,282.619995,287.079987,281.010010,285.559998,285.559998,456400
2019-08-29,288.100006,290.850006,286.339996,289.290009,289.290009,331500
2019-08-30,291.049988,291.049988,287.220001,289.739990,289.739990,300600
2019-09-03,288.890015,290.420013,283.529999,286.079987,286.079987,326100
2019-09-04,288.209991,289.239990,284.730011,288.899994,288.899994,408600
2019-09-05,291.209991,291.640015,287.769989,289.929993,289.929993,353700
2019-09-06,289.950012,290.980011,288.209991,288.470001,288.470001,273100
2019-09-09,289.049988,289.049988,266.299988,267.200012,267.200012,648600
2019-09-10,265.040009,267.760010,257.010010,267.630005,267.630005,531600
2019-09-11,270.040009,274.549988,268.420013,270.989990,270.989990,439000
2019-09-12,272.600006,274.470001,270.869995,271.049988,271.049988,382800
2019-09-13,270.589996,271.690002,264.950012,265.470001,265.470001,465100
2019-09-16,262.910004,267.350006,261.859985,265.640015,265.640015,308900
2019-09-17,266.269989,272.470001,266.269989,271.859985,271.859985,379400
2019-09-18,271.579987,275.350006,269.010010,272.730011,272.730011,362700
2019-09-19,273.630005,276.369995,273.230011,273.790009,273.790009,237100
2019-09-20,272.420013,276.540009,272.230011,274.170013,274.170013,524500
2019-09-23,272.399994,277.059998,271.209991,275.790009,275.790009,477100
2019-09-24,277.760010,279.440002,271.339996,272.130005,272.130005,670500
2019-09-25,272.500000,275.700012,270.420013,274.799988,274.799988,323200
2019-09-26,274.630005,277.239990,272.019989,275.059998,275.059998,281500
2019-09-27,276.380005,276.380005,270.570007,272.480011,272.480011,263400
2019-09-30,272.480011,274.790009,270.209991,271.929993,271.929993,459300
2019-10-01,273.399994,275.450012,265.790009,268.980011,268.980011,390800
2019-10-02,266.839996,270.079987,264.070007,268.709991,268.709991,726400
2019-10-03,267.529999,271.489990,265.179993,270.029999,270.029999,327600
2019-10-04,272.089996,277.179993,272.089996,276.600006,276.600006,275600
2019-10-07,274.920013,276.420013,271.399994,272.049988,272.049988,359900
2019-10-08,270.690002,271.600006,265.899994,267.720001,267.720001,272000
2019-10-09,268.910004,273.079987,268.910004,271.910004,271.910004,214000
2019-10-10,270.279999,274.079987,268.450012,272.239990,272.239990,178900
2019-10-11,276.380005,279.040009,275.000000,276.799988,276.799988,262100
2019-10-14,277.350006,279.200012,275.019989,275.679993,275.679993,165700
2019-10-15,277.579987,282.600006,276.820007,282.260010,282.260010,236300
2019-10-16,280.059998,281.459991,277.049988,279.570007,279.570007,279600
2019-10-17,281.049988,282.820007,278.609985,282.130005,282.130005,187400
2019-10-18,282.450012,283.440002,280.480011,282.829987,282.829987,294900
2019-10-21,285.440002,285.450012,278.100006,278.880005,278.880005,239200
2019-10-22,279.070007,280.019989,270.720001,270.839996,270.839996,230900
2019-10-23,270.760010,273.649994,266.720001,267.929993,267.929993,372000
2019-10-24,267.989990,271.859985,266.709991,268.329987,268.329987,411800
2019-10-25,268.630005,271.130005,268.109985,268.290009,268.290009,370600
2019-10-28,267.910004,269.239990,265.309998,266.420013,266.420013,513300
2019-10-29,265.559998,273.459991,264.480011,270.869995,270.869995,763100
2019-10-30,270.880005,274.059998,270.000000,273.850006,273.850006,332500
2019-10-31,272.250000,294.570007,270.500000,285.010010,285.010010,730900
2019-11-01,285.559998,287.920013,276.500000,276.869995,276.869995,572900
2019-11-04,278.859985,282.290009,277.519989,278.660004,278.660004,544200
2019-11-05,277.950012,278.390015,263.220001,264.149994,264.149994,956100
2019-11-06,263.739990,266.000000,261.239990,261.450012,261.450012,551200
2019-11-07,261.859985,264.989990,261.820007,263.140015,263.140015,411400
2019-11-08,263.000000,264.200012,254.419998,254.740005,254.740005,771800
2019-11-11,253.580002,256.250000,251.600006,252.679993,252.679993,426500
2019-11-12,252.250000,258.959991,252.250000,257.510010,257.510010,534500
2019-11-13,258.019989,260.190002,257.089996,259.309998,259.309998,380400
2019-11-14,258.529999,262.070007,256.010010,257.359985,257.359985,437600
2019-11-15,258.000000,261.109985,256.489990,259.779999,259.779999,637300
2019-11-18,259.790009,262.339996,258.410004,260.529999,260.529999,577100
2019-11-19,261.660004,265.959991,259.950012,264.600006,264.600006,460000
2019-11-20,264.130005,266.450012,257.549988,260.500000,260.500000,653000
2019-11-21,260.369995,261.540009,257.779999,260.690002,260.690002,462000
2019-11-22,260.880005,261.000000,255.360001,257.019989,257.019989,443100
2019-11-25,256.869995,259.089996,251.139999,251.869995,251.869995,635700
2019-11-26,251.000000,255.639999,250.500000,252.850006,252.850006,1295600
2019-11-27,254.300003,255.369995,249.809998,250.699997,250.699997,498500
2019-11-29,249.360001,254.279999,249.360001,251.580002,251.580002,354600
2019-12-02,251.330002,252.630005,248.009995,251.300003,251.300003,415300
2019-12-03,250.080002,255.710007,246.740005,248.660004,248.660004,520800
2019-12-04,249.979996,253.240005,248.130005,251.860001,251.860001,634800
2019-12-05,251.800003,253.300003,250.880005,251.860001,251.860001,349100
2019-12-06,253.910004,254.520004,251.050003,251.369995,251.369995,293800
2019-12-09,251.100006,253.020004,248.550003,249.020004,249.020004,412800
2019-12-10,249.619995,252.940002,249.520004,252.839996,252.839996,515000
2019-12-11,252.279999,254.710007,249.720001,250.449997,250.449997,412700
2019-12-12,250.869995,252.949997,249.529999,251.880005,251.880005,536500
2019-12-13,251.770004,256.350006,251.119995,252.899994,252.899994,487800
2019-12-16,253.820007,257.480011,253.320007,255.470001,255.470001,406900
2019-12-17,255.309998,257.899994,253.250000,257.170013,257.170013,457800
2019-12-18,257.380005,258.589996,252.520004,253.089996,253.089996,494500
2019-12-19,255.000000,256.619995,252.589996,256.190002,256.190002,425300
2019-12-20,257.579987,261.920013,253.649994,261.549988,261.549988,1079400
2019-12-23,263.339996,265.309998,260.579987,263.980011,263.980011,515000
2019-12-24,265.130005,265.929993,261.459991,263.260010,263.260010,196700
2019-12-26,263.100006,263.100006,259.779999,261.429993,261.429993,205900
2019-12-27,261.899994,264.290009,259.670013,263.980011,263.980011,303900
2019-12-30,264.119995,265.540009,260.519989,261.600006,261.600006,318100
2019-12-31,262.070007,262.929993,259.899994,261.130005,261.130005,400700
2020-01-02,261.529999,265.260010,260.489990,265.019989,265.019989,445500
2020-01-03,260.869995,266.390015,259.989990,264.769989,264.769989,399100
2020-01-06,263.899994,267.179993,261.320007,266.929993,266.929993,579000
2020-01-07,267.290009,269.459991,265.369995,266.119995,266.119995,418400
2020-01-08,267.890015,274.649994,266.109985,271.679993,271.679993,717500
2020-01-09,273.940002,278.190002,271.989990,277.940002,277.940002,567600
2020-01-10,279.529999,283.739990,277.329987,281.640015,281.640015,578000
2020-01-13,281.750000,284.350006,280.019989,282.290009,282.290009,478900
2020-01-14,281.549988,285.450012,279.829987,284.019989,284.019989,468500
2020-01-15,285.130005,288.920013,282.660004,288.489990,288.489990,501900
2020-01-16,289.029999,291.500000,287.190002,289.920013,289.920013,363900
2020-01-17,290.880005,291.040009,285.209991,285.799988,285.799988,608100
2020-01-21,284.640015,287.429993,283.709991,284.839996,284.839996,654500
2020-01-22,285.149994,290.140015,285.149994,287.619995,287.619995,401800
2020-01-23,287.859985,287.989990,283.450012,285.899994,285.899994,454300
2020-01-24,288.209991,289.250000,279.179993,280.769989,280.769989,345100
